chr	start	end	exon	CCDS	ranks	len	strand
11	77183068	77183157	ENSE00003514114	CCDS53684.1,CCDS53683.1,CCDS53685.1	26,26,26	90	1
11	77212952	77213035	ENSE00003505770	CCDS53684.1,CCDS53683.1	47,47	84	1
11	77271295	77271393	ENSE00003478528	CCDS8249.1	5	99	-1
11	77276161	77276220	ENSE00003459525	CCDS8249.1	4	60	-1
11	77747036	77747128	ENSE00003477981	CCDS8253.1	3	93	-1
11	77869722	77869817	ENSE00001351379	CCDS8254.1,CCDS8254.1	3,4	96	1
11	77903540	77903620	ENSE00003580029	CCDS31644.1	17	81	-1
11	77941180	77941251	ENSE00003636767	CCDS31644.1	9	72	-1
11	77960341	77960391	ENSE00003505229	CCDS31644.1	6	51	-1
11	78478585	78478683	ENSE00003513400	CCDS58164.1,CCDS8261.1	8,8	99	-1
11	78559539	78559619	ENSE00003522365	CCDS8261.1	5	81	-1
11	8100503	8100601	ENSE00001102639	CCDS7787.1,CCDS7786.1	10,11	99	1
11	821958	822023	ENSE00003608098	CCDS7718.1	4	66	1
11	82884823	82884885	ENSE00001515168	CCDS41695.1	2	63	-1
11	82994039	82994122	ENSE00003700844	CCDS8264.1,CCDS8264.1,CCDS8264.1,CCDS8264.1	3,4,3,3	84	-1
11	830621	830713	ENSE00001362207	CCDS65995.1,CCDS41588.1,CCDS41588.1	6,7,6	93	1
11	831224	831295	ENSE00003668444	CCDS41588.1,CCDS41588.1	8,7	72	1
11	83182399	83182491	ENSE00003565074	CCDS44689.1	14	93	1
11	83183038	83183073	ENSE00001093596	CCDS44689.1	15	36	1
11	83273647	83273700	ENSE00003574461	CCDS66191.1,CCDS8266.1,CCDS66190.1,CCDS66190.1	7,7,7,7	54	-1
11	83273793	83273864	ENSE00003674065	CCDS66190.1,CCDS8266.1,CCDS66191.1,CCDS66190.1	6,6,6,6	72	-1
11	83273951	83273992	ENSE00003492257	CCDS66190.1,CCDS8266.1,CCDS66191.1,CCDS66190.1	5,5,5,5	42	-1
11	836769	836843	ENSE00001263141	CCDS7719.1,CCDS7719.1,CCDS7719.1,CCDS7719.1	5,5,4,5	75	1
11	837942	838028	ENSE00003614929	CCDS7719.1,CCDS7719.1,CCDS7719.1,CCDS7719.1	8,7,8,8	87	1
11	84163461	84163511	ENSE00003616457	CCDS44691.1,CCDS44690.1,CCDS41696.1,CCDS73357.1,CCDS55782.1	2,9,4,4,3	51	-1
11	84251238	84251291	ENSE00003471737	CCDS73357.1,CCDS44690.1,CCDS41696.1,CCDS55782.1	3,8,3,2	54	-1
11	85111661	85111735	ENSE00001469378	CCDS44690.1	6	75	-1
11	85154556	85154651	ENSE00001469379	CCDS44690.1	5	96	-1
11	85898947	85899015	ENSE00003481941	CCDS8271.1,CCDS66196.1	7,7	69	1
11	85976623	85976682	ENSE00003690111	CCDS55783.1,CCDS31653.1,CCDS8272.1,CCDS55784.1	17,18,18,18	60	-1
11	85978070	85978093	ENSE00001416869	CCDS31653.1	17	24	-1
11	86007542	86007583	ENSE00003607692	CCDS55784.1,CCDS31653.1,CCDS8272.1,CCDS55783.1	8,8,8,8	42	-1
11	86252148	86252240	ENSE00003587936	CCDS8274.1,CCDS8273.1	3,3	93	1
11	86255222	86255287	ENSE00003560025	CCDS8274.1,CCDS8273.1	4,4	66	1
11	86442821	86442919	ENSE00000999243	CCDS8277.1,CCDS8277.1	13,14	99	-1
11	864437	864511	ENSE00003537950	CCDS41589.1,CCDS7721.1,CCDS7721.1,CCDS7721.1,CCDS7721.1,CCDS7721.1,CCDS7721.1,CCDS41589.1	4,5,5,5,5,4,4,4	75	1
11	865918	866001	ENSE00003566913	CCDS7721.1,CCDS7721.1,CCDS7721.1,CCDS7721.1,CCDS7721.1,CCDS41589.1,CCDS7721.1,CCDS41589.1	8,8,7,8,7,7,8,7	84	1
11	8698933	8698974	ENSE00003583093	CCDS7792.1,CCDS7792.1,CCDS7791.1,CCDS7791.1,CCDS7791.1	15,15,16,17,19	42	-1
11	8707777	8707854	ENSE00003585771	CCDS7792.1,CCDS7791.1,CCDS7791.1,CCDS7792.1,CCDS7791.1	11,13,12,11,15	78	-1
11	87157341	87157406	ENSE00003531210	CCDS8280.1	5	66	1
11	87318137	87318235	ENSE00001104341	CCDS8280.1,CCDS53692.1	13,12	99	1
11	8912453	8912533	ENSE00003539706	CCDS7793.1,CCDS7793.1,CCDS55743.1	2,3,3	81	1
11	8917287	8917367	ENSE00001268920	CCDS55744.1,CCDS7793.1,CCDS7793.1,CCDS55744.1	4,4,5,3	81	1
11	89337447	89337515	ENSE00003536820	CCDS44695.1,CCDS73362.1,CCDS8285.1,CCDS73361.1,CCDS44696.1,CCDS44696.1,CCDS44696.1	15,15,16,15,16,17,16	69	-1
11	89400017	89400079	ENSE00001148056	CCDS44696.1,CCDS44696.1,CCDS44695.1,CCDS8285.1,CCDS73361.1,CCDS44696.1,CCDS73362.1	11,11,11,11,11,12,10	63	-1
11	89490458	89490553	ENSE00003641859	CCDS8285.1,CCDS44695.1	2,2	96	-1
11	89711410	89711505	ENSE00001532516	CCDS60929.1	2	96	1
11	89803698	89803793	ENSE00002508616	CCDS8287.1	4	96	-1
11	89874978	89875073	ENSE00002459320	CCDS53693.1	2	96	-1
11	89916919	89917014	ENSE00003506682	CCDS60930.1,CCDS60930.1	3,4	96	-1
11	89969450	89969545	ENSE00003571658	CCDS73363.1	2	96	1
11	90035888	90035983	ENSE00002528681	CCDS53694.1	4	96	1
11	90202813	90202875	ENSE00003549320	CCDS44705.1,CCDS8289.1	9,10	63	-1
11	90215174	90215230	ENSE00003681935	CCDS8289.1	3	57	-1
11	903704	903778	ENSE00001424280	CCDS44511.1,CCDS44511.1	3,2	75	-1
11	93165918	93166016	ENSE00001229937	CCDS66202.1,CCDS8291.1	8,8	99	-1
11	93356948	93357043	ENSE00001425947	CCDS44707.1	4	96	1
11	93396239	93396325	ENSE00003461820	CCDS44707.1	11	87	1
11	93675571	93675666	ENSE00003637230	CCDS44708.1	6	96	1
11	9417059	9417148	ENSE00001482276	CCDS31425.1	6	90	1
11	9428540	9428629	ENSE00001482262	CCDS31425.1	13	90	1
11	9436271	9436366	ENSE00001744447	CCDS31425.1	20	96	1
11	94456276	94456338	ENSE00000842846	CCDS8299.1,CCDS8298.1	14,14	63	-1
11	94467813	94467893	ENSE00003601626	CCDS8299.1,CCDS8298.1	10,10	81	-1
11	9479472	9479546	ENSE00001103361	CCDS7799.2,CCDS60720.1,CCDS60721.1,CCDS60720.1	7,7,6,7	75	1
11	95193457	95193522	ENSE00003610301	CCDS8303.1	2	66	-1
11	95795542	95795559	ENSE00002460301	CCDS58167.1	1	18	1
11	95818827	95818904	ENSE00003614619	CCDS58167.1,CCDS8304.1,CCDS58166.1	6,6,6	78	1
11	95822499	95822576	ENSE00003548316	CCDS58167.1,CCDS8304.1	8,8	78	1
11	95841617	95841709	ENSE00001099223	CCDS8306.1,CCDS8305.1,CCDS8306.1,CCDS8306.1	14,12,12,13	93	-1
11	95857552	95857635	ENSE00003593724	CCDS8306.1,CCDS8305.1,CCDS8306.1,CCDS8306.1	8,7,7,9	84	-1
11	9895943	9896011	ENSE00003645445	CCDS31427.1	17	69	-1
11	9989497	9989595	ENSE00003589548	CCDS31427.1	13	99	-1
11	9993921	9993998	ENSE00003531915	CCDS31427.1	10	78	-1
12	100103913	100103951	ENSE00000994652	CCDS31882.1,CCDS31883.1	3,3	39	-1
12	100205676	100205744	ENSE00003581214	CCDS9074.1	3	69	1
12	100335811	100335906	ENSE00003467015	CCDS9076.1	16	96	1
12	100536512	100536610	ENSE00000753910	CCDS9078.1,CCDS55875.1,CCDS55873.1,CCDS55876.1,CCDS55874.1	7,5,7,5,6	99	1
12	101168096	101168182	ENSE00002279919	CCDS9080.1	11	87	-1
12	101204500	101204565	ENSE00002264111	CCDS9080.1	2	66	-1
12	101281116	101281196	ENSE00003616459	CCDS9081.1	2	81	1
12	101293168	101293245	ENSE00000937742	CCDS9081.1	11	78	1
12	101306699	101306761	ENSE00000937748	CCDS9081.1	17	63	1
12	101342787	101342837	ENSE00000497875	CCDS9081.1	34	51	1
12	101361962	101362060	ENSE00000753970	CCDS9081.1	44	99	1
12	101381140	101381211	ENSE00001154796	CCDS9081.1	58	72	1
12	101731568	101731666	ENSE00003501986	CCDS9087.1,CCDS9087.1,CCDS9087.1	7,7,7	99	-1
12	101920109	101920201	ENSE00003607345	CCDS41823.1	6	93	1
12	102046054	102046119	ENSE00003528244	CCDS44959.1,CCDS73512.1	3,3	66	-1
12	102061248	102061346	ENSE00003689262	CCDS44959.1,CCDS73512.1	2,2	99	-1
12	102844336	102844431	ENSE00003487848	CCDS9092.1	10	96	-1
12	102846895	102846951	ENSE00003638223	CCDS9092.1	9	57	-1
12	103401607	103401675	ENSE00003466964	CCDS44963.1,CCDS44963.1	3,3	69	-1
12	103655251	103655307	ENSE00002348000	CCDS31888.1	14	57	1
12	103660331	103660384	ENSE00002331830	CCDS31888.1	16	54	1
12	103660683	103660763	ENSE00002371189	CCDS31888.1	17	81	1
12	103666291	103666353	ENSE00002427725	CCDS31888.1	19	63	1
12	103668643	103668729	ENSE00002335547	CCDS31888.1	20	87	1
12	103669541	103669627	ENSE00002356311	CCDS31888.1	21	87	1
12	103683205	103683300	ENSE00002331762	CCDS31888.1	26	96	1
12	103684989	103685084	ENSE00002418575	CCDS31888.1	27	96	1
12	103688168	103688215	ENSE00002372376	CCDS31888.1	28	48	1
12	103692812	103692889	ENSE00002417766	CCDS31888.1	31	78	1
12	103695550	103695648	ENSE00002418289	CCDS31888.1	32	99	1
12	103704558	103704614	ENSE00002364142	CCDS31888.1	36	57	1
12	103705632	103705727	ENSE00002419065	CCDS31888.1	37	96	1
12	103717770	103717841	ENSE00001504278	CCDS31888.1	44	72	1
12	103726116	103726163	ENSE00001504276	CCDS31888.1	46	48	1
12	103727267	103727350	ENSE00001504275	CCDS31888.1	47	84	1
12	103731576	103731635	ENSE00000922887	CCDS31888.1	50	60	1
12	103735491	103735580	ENSE00000922889	CCDS31888.1	52	90	1
12	103739412	103739468	ENSE00000818262	CCDS31888.1	54	57	1
12	103787441	103787527	ENSE00000818267	CCDS41824.1	11	87	-1
12	103806855	103806929	ENSE00001000559	CCDS41824.1	3	75	-1
12	103941629	103941706	ENSE00003646047	CCDS9094.1	10	78	1
12	103941832	103941897	ENSE00003466608	CCDS9094.1	11	66	1
12	104325337	104325429	ENSE00003651189	CCDS53821.1,CCDS58274.1,CCDS53820.1,CCDS53823.1,CCDS53823.1	9,8,11,9,9	93	1
12	104334237	104334332	ENSE00001508558	CCDS53823.1,CCDS53820.1,CCDS58274.1,CCDS53823.1,CCDS53821.1	13,15,12,13,13	96	1
12	104895274	104895345	ENSE00000922980	CCDS9100.2	3	72	-1
12	105034300	105034398	ENSE00003629174	CCDS31891.1	19	99	-1
12	105065267	105065356	ENSE00003566583	CCDS31891.1	6	90	-1
12	105114216	105114269	ENSE00003602553	CCDS41826.1,CCDS73514.1	3,3	54	1
12	105114362	105114427	ENSE00003465049	CCDS41826.1,CCDS73514.1	4,4	66	1
12	105146452	105146526	ENSE00003584446	CCDS73514.1,CCDS41826.1	23,23	75	1
12	105176035	105176082	ENSE00003591410	CCDS58275.1,CCDS58276.1,CCDS9101.1	20,20,20	48	-1
12	105195445	105195501	ENSE00003626180	CCDS58275.1,CCDS9101.1,CCDS58276.1	13,13,13	57	-1
12	105217069	105217140	ENSE00003527948	CCDS58276.1,CCDS9101.1,CCDS58275.1	4,4,4	72	-1
12	105217666	105217725	ENSE00003609369	CCDS58275.1,CCDS9101.1,CCDS58276.1	3,3,3	60	-1
12	105229125	105229223	ENSE00003501040	CCDS58276.1,CCDS9101.1	2,2	99	-1
12	106083864	106083929	ENSE00001099255	CCDS31892.1	4	66	-1
12	10627641	10627724	ENSE00000720575	CCDS8629.1	7	84	-1
12	106363870	106363902	ENSE00003484409	CCDS9105.1	2	33	1
12	106366516	106366572	ENSE00003534092	CCDS9105.1	3	57	1
12	106689287	106689364	ENSE00003482731	CCDS55880.1,CCDS9108.1,CCDS9106.1	7,3,7	78	1
12	106783997	106784044	ENSE00003525714	CCDS9109.2	2	48	1
12	106843852	106843947	ENSE00003610462	CCDS9109.2	6	96	1
12	10715694	10715783	ENSE00003486859	CCDS44831.1,CCDS8630.1	4,4	90	-1
12	107612780	107612869	ENSE00002386351	CCDS31893.1,CCDS41827.1	6,4	90	1
12	107649206	107649274	ENSE00002363193	CCDS31893.1,CCDS41827.1	15,13	69	1
12	108899377	108899475	ENSE00003676921	CCDS9122.1	10	99	1
12	108915783	108915872	ENSE00000938127	CCDS73520.1	15	90	-1
12	108972405	108972476	ENSE00003678511	CCDS73520.1	5	72	-1
12	108977398	108977496	ENSE00001688711	CCDS73520.1	4	99	-1
12	109071612	109071710	ENSE00003612552	CCDS9123.2	5	99	1
12	109081334	109081393	ENSE00003593786	CCDS9123.2	8	60	1
12	109081933	109082019	ENSE00003554939	CCDS9123.2	9	87	1
12	109082663	109082743	ENSE00003577492	CCDS9123.2	10	81	1
12	109099189	109099284	ENSE00000754701	CCDS9124.1,CCDS9125.1	3,2	96	1
12	109223815	109223904	ENSE00003732315	CCDS31898.1,CCDS31898.1	26,27	90	1
12	109235313	109235369	ENSE00000754742	CCDS31898.1,CCDS31898.1	32,31	57	1
12	109235606	109235647	ENSE00000754743	CCDS31898.1,CCDS31898.1	32,33	42	1
12	109397732	109397812	ENSE00002347308	CCDS53826.1,CCDS53826.1	5,4	81	1
12	109403982	109404080	ENSE00003629210	CCDS53826.1,CCDS53826.1	6,7	99	1
12	109406789	109406860	ENSE00003647876	CCDS53826.1,CCDS53826.1	8,9	72	1
12	109410688	109410768	ENSE00002324136	CCDS53826.1,CCDS53826.1	12,13	81	1
12	109424748	109424828	ENSE00002240029	CCDS53826.1,CCDS53826.1	16,17	81	1
12	109440744	109440827	ENSE00003682448	CCDS53826.1,CCDS53826.1	25,24	84	1
12	109457992	109458078	ENSE00003475433	CCDS9128.1	4	87	-1
12	109486012	109486071	ENSE00002314884	CCDS9129.1,CCDS9129.1,CCDS58277.1,CCDS58277.1,CCDS58277.1	5,5,5,5,5	60	1
12	109524438	109524503	ENSE00003659643	CCDS9129.1,CCDS9129.1	23,23	66	1
12	109533466	109533558	ENSE00003532411	CCDS9129.1,CCDS9129.1	27,27	93	1
12	109793930	109794022	ENSE00000754964	CCDS9134.1,CCDS53829.1,CCDS53828.1,CCDS9134.1,CCDS9135.1,CCDS53827.1	9,9,7,8,7,6	93	-1
12	109904737	109904793	ENSE00000938151	CCDS9137.1,CCDS9137.1,CCDS9137.1	4,4,4	57	1
12	109906572	109906640	ENSE00000938152	CCDS9137.1,CCDS9137.1,CCDS9137.1	5,5,5	69	1
12	109945260	109945349	ENSE00000938140	CCDS9138.1	16	90	-1
12	109983608	109983694	ENSE00003537722	CCDS9138.1,CCDS44969.1,CCDS44968.1,CCDS55884.1,CCDS9139.1	5,5,5,5,5	87	-1
12	110132547	110132636	ENSE00001315653	CCDS41831.1,CCDS9142.1,CCDS41831.1	5,5,5	90	1
12	110134948	110135013	ENSE00001316095	CCDS41831.1,CCDS41831.1,CCDS9142.1	6,6,6	66	1
12	110146953	110147048	ENSE00003514394	CCDS9142.1,CCDS41831.1,CCDS41831.1	10,10,10	96	1
12	110192617	110192706	ENSE00001195377	CCDS41831.1,CCDS41831.1	14,14	90	1
12	110203864	110203950	ENSE00001131625	CCDS41831.1,CCDS41831.1	15,15	87	1
12	110205443	110205514	ENSE00001131619	CCDS41831.1,CCDS41831.1	16,16	72	1
12	110437084	110437152	ENSE00003490888	CCDS9146.1	4	69	-1
12	1104750	1104824	ENSE00003494710	CCDS8508.1,CCDS53732.1,CCDS53732.1,CCDS8508.1	4,4,3,3	75	1
12	110501417	110501503	ENSE00003754493	CCDS73525.1	1	87	-1
12	110636481	110636501	ENSE00003462778	CCDS41834.1,CCDS41835.1,CCDS41833.1	7,7,7	21	1
12	110893076	110893150	ENSE00001307685	CCDS66470.1,CCDS73528.1,CCDS9151.1	8,7,9	75	1
12	110919104	110919193	ENSE00001295320	CCDS31901.1	2	90	-1
12	111217890	111217937	ENSE00003627645	CCDS41837.1	3	48	1
12	1112215	1112298	ENSE00003634782	CCDS8508.1,CCDS8508.1	5,6	84	1
12	111552906	111552977	ENSE00003465995	CCDS31902.1,CCDS31902.1	4,4	72	-1
12	111554158	111554217	ENSE00003506188	CCDS31902.1,CCDS31902.1	3,3	60	-1
12	111655566	111655655	ENSE00003648467	CCDS9154.1	10	90	-1
12	111710273	111710365	ENSE00002324205	CCDS44973.1	6	93	1
12	111755668	111755745	ENSE00003503330	CCDS31903.1,CCDS44973.1	20,21	78	1
12	111870271	111870360	ENSE00001743986	CCDS44975.1,CCDS44976.1	6,6	90	1
12	111871085	111871180	ENSE00003327014	CCDS44975.1,CCDS44976.1	7,7	96	1
12	111880447	111880527	ENSE00003451946	CCDS44975.1,CCDS44976.1	8,8	81	1
12	112081060	112081134	ENSE00003527289	CCDS9159.1	5	75	-1
12	112135013	112135066	ENSE00003598882	CCDS9160.1,CCDS9160.1	4,4	54	1
12	112408240	112408338	ENSE00003510127	CCDS9162.1,CCDS9162.1	3,3	99	-1
12	112866757	112866840	ENSE00003472924	CCDS44979.1,CCDS44979.1,CCDS44979.1,CCDS31904.1	6,7,7,6	84	1
12	112881772	112881846	ENSE00003480164	CCDS44979.1,CCDS31904.1,CCDS44979.1,CCDS44979.1	15,14,14,15	75	1
12	112890024	112890080	ENSE00003480453	CCDS31904.1,CCDS44979.1,CCDS44979.1,CCDS44979.1	17,17,18,18	57	1
12	113095325	113095414	ENSE00003503332	CCDS9164.1	8	90	1
12	113104161	113104214	ENSE00002371834	CCDS55888.1	17	54	-1
12	113291609	113291677	ENSE00003680840	CCDS44985.1,CCDS31908.1,CCDS44985.1	25,24,24	69	1
12	113293269	113293349	ENSE00003477957	CCDS44985.1,CCDS31908.1,CCDS44985.1	28,27,27	81	1
12	113955131	113955211	ENSE00001176559	CCDS9172.1,CCDS9172.1,CCDS9172.1	7,7,7	81	-1
12	113959865	113959903	ENSE00003569025	CCDS9172.1,CCDS9172.1,CCDS9172.1	4,4,4	39	-1
12	114679913	114679972	ENSE00000918026	CCDS9176.1	3	60	-1
12	116835960	116836025	ENSE00003688416	CCDS44987.1,CCDS9180.2,CCDS44987.1	9,9,9	66	1
12	117041947	117041994	ENSE00003656940	CCDS9183.3,CCDS53835.1	7,6	48	-1
12	118244894	118244965	ENSE00002337841	CCDS9188.1,CCDS9188.1	4,4	72	-1
12	119679933	119680001	ENSE00003604293	CCDS9191.1,CCDS9191.1	6,7	69	1
12	119704363	119704455	ENSE00003589687	CCDS9192.1,CCDS55891.1	40,41	93	-1
12	119710540	119710620	ENSE00003500862	CCDS9192.1,CCDS55891.1	37,38	81	-1
12	119742411	119742464	ENSE00003514604	CCDS9192.1,CCDS55891.1	23,24	54	-1
12	119767087	119767182	ENSE00003644069	CCDS9192.1,CCDS55891.1	18,19	96	-1
12	119775786	119775839	ENSE00003474856	CCDS55891.1,CCDS9192.1	16,16	54	-1
12	119776358	119776408	ENSE00003513108	CCDS9192.1,CCDS55891.1	15,15	51	-1
12	120138323	120138415	ENSE00003496145	CCDS41847.1	47	93	-1
12	120145262	120145330	ENSE00000756033	CCDS41847.1	39	69	-1
12	120156912	120156992	ENSE00000564470	CCDS41847.1	27	81	-1
12	120177684	120177752	ENSE00000756104	CCDS41847.1	8	69	-1
12	120178852	120178950	ENSE00000756107	CCDS41847.1	6	99	-1
12	120363043	120363135	ENSE00000918198	CCDS9196.1	6	93	-1
12	120364714	120364755	ENSE00000918197	CCDS9196.1	5	42	-1
12	120738820	120738915	ENSE00001191782	CCDS9207.1	8	96	1
12	120739140	120739196	ENSE00001245827	CCDS9207.1	9	57	1
12	121156079	121156147	ENSE00003604064	CCDS9213.1	3	69	1
12	121177147	121177212	ENSE00003521714	CCDS9213.1	10	66	1
12	121221913	121221984	ENSE00003754335	CCDS9214.1,CCDS58282.1	3,4	72	1
12	121232611	121232676	ENSE00003677353	CCDS58282.1,CCDS9214.1	11,10	66	1
12	121232997	121233092	ENSE00003479031	CCDS58282.1,CCDS9214.1	12,11	96	1
12	121252661	121252714	ENSE00003678606	CCDS9217.1,CCDS44999.1,CCDS9218.1,CCDS9216.1,CCDS58283.1,CCDS53837.1,CCDS9216.1,CCDS9216.1,CCDS9219.1,CCDS9218.1	11,11,11,11,10,11,11,11,11,11	54	-1
12	121269528	121269581	ENSE00003593976	CCDS9218.1,CCDS9219.1,CCDS58283.1,CCDS9216.1,CCDS53837.1,CCDS9216.1,CCDS44999.1,CCDS9217.1,CCDS9216.1,CCDS9218.1	4,4,3,4,4,4,4,4,4,4	54	-1
12	121270898	121270945	ENSE00003602180	CCDS9216.1,CCDS9218.1,CCDS9217.1,CCDS53837.1,CCDS9216.1,CCDS44999.1,CCDS9216.1,CCDS9219.1,CCDS9218.1,CCDS58283.1	3,3,3,3,3,3,3,3,3,2	48	-1
12	121320385	121320459	ENSE00003629245	CCDS9220.1,CCDS45000.1	12,11	75	-1
12	121330583	121330672	ENSE00003512312	CCDS9220.1,CCDS45000.1	9,8	90	-1
12	121417861	121417911	ENSE00003740466	CCDS73538.1	2	51	1
12	121420242	121420334	ENSE00001123957	CCDS31915.1,CCDS73538.1,CCDS9221.1	4,3,5	93	1
12	121442992	121443030	ENSE00003549047	CCDS41850.1,CCDS41849.1	18,17	39	-1
12	121444450	121444536	ENSE00003480218	CCDS41850.1,CCDS41849.1	15,15	87	-1
12	121494579	121494665	ENSE00003547124	CCDS41849.1,CCDS41850.1	12,12	87	-1
12	121775062	121775130	ENSE00003687882	CCDS41852.1,CCDS41852.1	11,11	69	1
12	121805118	121805216	ENSE00001771972	CCDS53838.1	3	99	1
12	121817597	121817653	ENSE00001623093	CCDS53838.1	10	57	1
12	121846862	121846933	ENSE00003527133	CCDS9224.1,CCDS53839.1	11,12	72	-1
12	121854703	121854792	ENSE00003465087	CCDS53839.1,CCDS9224.1	8,7	90	-1
12	121857757	121857819	ENSE00003593250	CCDS9224.1	3	63	-1
12	121858687	121858713	ENSE00003461821	CCDS9224.1	2	27	-1
12	121942895	121942975	ENSE00003638717	CCDS53840.1,CCDS41853.1	7,7	81	1
12	121948984	121949061	ENSE00001312649	CCDS41853.1,CCDS53840.1	8,8	78	1
12	121951480	121951530	ENSE00001281051	CCDS53840.1,CCDS41853.1	9,9	51	1
12	122129137	122129226	ENSE00003500106	CCDS73540.1	4	90	1
12	122129588	122129629	ENSE00003629977	CCDS73540.1	5	42	1
12	122264134	122264199	ENSE00003633533	CCDS9231.1	2	66	-1
12	122351111	122351143	ENSE00001121513	CCDS58285.1,CCDS58285.1	8,9	33	-1
12	122506834	122506923	ENSE00003625848	CCDS31920.1	9	90	-1
12	122549766	122549864	ENSE00002240162	CCDS45002.1	13	99	1
12	122557600	122557689	ENSE00002292932	CCDS45002.1	18	90	1
12	122561921	122561974	ENSE00002244133	CCDS45002.1	19	54	1
12	122570876	122570932	ENSE00002288672	CCDS45002.1	23	57	1
12	122574282	122574380	ENSE00002242398	CCDS45002.1	27	99	1
12	122601536	122601625	ENSE00003582566	CCDS45002.1	45	90	1
12	122614991	122615086	ENSE00003570088	CCDS45002.1	56	96	1
12	122615470	122615526	ENSE00003462431	CCDS45002.1	57	57	1
12	122621881	122621970	ENSE00003637769	CCDS45002.1	61	90	1
12	122848796	122848852	ENSE00003585466	CCDS31922.1	4	57	1
12	122849875	122849955	ENSE00003654940	CCDS31922.1	5	81	1
12	122860148	122860210	ENSE00000895237	CCDS31922.1	26	63	1
12	123160781	123160849	ENSE00003694916	CCDS9243.2	23	69	-1
12	123181163	123181210	ENSE00003694794	CCDS9243.2	14	48	-1
12	123223038	123223127	ENSE00003479662	CCDS9243.2	4	90	-1
12	123309310	123309402	ENSE00002280865	CCDS53844.1,CCDS53844.1,CCDS9246.1	27,28,28	93	-1
12	123315373	123315444	ENSE00002293824	CCDS53844.1,CCDS53844.1,CCDS9246.1	22,23,23	72	-1
12	123403573	123403632	ENSE00003645811	CCDS9247.1	6	60	1
12	123605931	123605981	ENSE00003473971	CCDS9251.1	2	51	1
12	123606073	123606159	ENSE00003505675	CCDS9251.1	3	87	1
12	123654924	123654998	ENSE00003561120	CCDS9252.1,CCDS61275.1,CCDS73544.1	8,7,7	75	1
12	123655771	123655824	ENSE00003488959	CCDS73544.1,CCDS61275.1,CCDS9252.1	8,8,9	54	1
12	123659516	123659584	ENSE00003525008	CCDS73544.1,CCDS61275.1,CCDS9252.1	9,9,10	69	1
12	123929664	123929759	ENSE00001507234	CCDS9255.2	71	96	1
12	124419957	124420055	ENSE00002288378	CCDS41857.2,CCDS41858.2,CCDS55892.1	14,13,14	99	-1
12	124457106	124457162	ENSE00003516815	CCDS41858.2,CCDS55892.1,CCDS41857.2	6,7,7	57	-1
12	124811870	124811965	ENSE00003474911	CCDS9259.1,CCDS45008.1	5,5	96	-1
12	125114477	125114557	ENSE00003615751	CCDS9263.1	9	81	1
12	12822661	12822732	ENSE00003683557	CCDS8655.1,CCDS8656.1	6,6	72	1
12	128809396	128809473	ENSE00003482074	CCDS9264.1	4	78	-1
12	128957545	128957643	ENSE00003542887	CCDS9265.1	7	99	1
12	130406172	130406243	ENSE00003572038	CCDS31925.1	17	72	-1
12	130827193	130827267	ENSE00000853555	CCDS9269.1,CCDS9270.1	2,2	75	-1
12	131000383	131000442	ENSE00003738461	CCDS9272.1	9	60	1
12	131136973	131137014	ENSE00003623595	CCDS9272.1	23	42	1
12	131138137	131138229	ENSE00003596877	CCDS9272.1	24	93	1
12	131895601	131895693	ENSE00001223668	CCDS9274.1	2	93	1
12	131895783	131895824	ENSE00001223654	CCDS9274.1	3	42	1
12	131906892	131906924	ENSE00001223646	CCDS9274.1	4	33	1
12	132043645	132043728	ENSE00003598755	CCDS31929.2,CCDS31929.2	33,34	84	1
12	132044671	132044715	ENSE00003464180	CCDS31929.2,CCDS31929.2	35,36	45	1
12	132076516	132076593	ENSE00001379608	CCDS31929.2,CCDS31929.2	51,52	78	1
12	132142119	132142190	ENSE00003473703	CCDS41865.1	5	72	-1
12	132148609	132148659	ENSE00003468566	CCDS9277.1	8	51	1
12	132199174	132199269	ENSE00001321266	CCDS41866.1,CCDS41866.1	5,4	96	-1
12	132525734	132525823	ENSE00001707018	CCDS45010.1	3	90	1
12	132527953	132527988	ENSE00001788931	CCDS45010.1	4	36	1
12	132548003	132548032	ENSE00001683027	CCDS45010.1	5	30	1
12	132572288	132572344	ENSE00003644199	CCDS45010.1	10	57	1
12	132572527	132572622	ENSE00003488918	CCDS45010.1	11	96	1
12	132619679	132619750	ENSE00001383718	CCDS31930.1,CCDS31932.1,CCDS73548.1,CCDS31931.1	3,3,3,3	72	1
12	132620267	132620347	ENSE00003521676	CCDS61286.1	5	81	1
12	132621475	132621540	ENSE00001372898	CCDS61286.1,CCDS31934.1,CCDS31933.1,CCDS31935.1,CCDS31932.1,CCDS31931.1	9,8,9,8,10,10	66	1
12	132621619	132621696	ENSE00001367405	CCDS31932.1,CCDS61286.1	11,10	78	1
12	132624905	132624994	ENSE00003555146	CCDS9278.1	48	90	-1
12	132657349	132657429	ENSE00003608285	CCDS9278.1	28	81	-1
12	132677363	132677443	ENSE00001221895	CCDS9278.1	8	81	-1
12	132679954	132680046	ENSE00001221917	CCDS9278.1	5	93	-1
12	132680178	132680222	ENSE00001221926	CCDS9278.1	4	45	-1
12	132680607	132680687	ENSE00001221932	CCDS9278.1	3	81	-1
12	132791216	132791293	ENSE00003733686	CCDS9281.1,CCDS53846.1,CCDS9281.1	11,12,12	78	-1
