chr	start	end	exon	CCDS	transcript_ids	ranks	len	strand
3	132338312	132338389	ENSE00002398394	CCDS3074.1	ENST00000264990	10	78	-1
3	132384828	132384917	ENSE00001078116	"CCDS3077.1,CCDS3076.1,CCDS3077.1"	"ENST00000494238,ENST00000356232,ENST00000264991"	"3,3,3"	90	1
3	132390621	132390725	ENSE00002348593	"CCDS3077.1,CCDS3077.1,CCDS3076.1"	"ENST00000264991,ENST00000494238,ENST00000356232"	"7,7,7"	105	1
3	132424584	132424658	ENSE00002387286	CCDS3078.1	ENST00000337331	8	75	-1
3	133327717	133327806	ENSE00000933949	CCDS46919.1	ENST00000260810	26	90	-1
3	133526590	133526667	ENSE00002421803	CCDS3081.1	ENST00000466490	4	78	1
3	133560454	133560507	ENSE00002373744	"CCDS3082.1,CCDS3082.1"	"ENST00000285208,ENST00000543906"	"3,3"	54	-1
3	134250687	134250782	ENSE00002406766	"CCDS43153.1,CCDS43154.1,CCDS3086.1,CCDS43152.1,CCDS3086.1"	"ENST00000383229,ENST00000332047,ENST00000337090,ENST00000354446,ENST00000513612"	"4,4,4,4,5"	96	1
3	134270768	134270854	ENSE00001310297	"CCDS43154.1,CCDS3086.1,CCDS43152.1,CCDS3086.1,CCDS43153.1"	"ENST00000332047,ENST00000337090,ENST00000354446,ENST00000513612,ENST00000383229"	"11,12,11,13,12"	87	1
3	135789320	135789394	ENSE00001696252	"CCDS3087.1,CCDS3088.1"	"ENST00000264977,ENST00000334546"	"6,5"	75	1
3	135797209	135797295	ENSE00000778525	"CCDS3088.1,CCDS3087.1"	"ENST00000334546,ENST00000264977"	"6,7"	87	1
3	135975397	135975465	ENSE00002371836	CCDS3089.1	ENST00000251654	3	69	1
3	135979321	135979377	ENSE00002374867	CCDS3089.1	ENST00000251654	4	57	1
3	136046476	136046574	ENSE00002399096	CCDS3089.1	ENST00000251654	13	99	1
3	136057212	136057292	ENSE00002327368	CCDS3090.1	ENST00000383202	33	81	-1
3	136082208	136082309	ENSE00001789840	CCDS3090.1	ENST00000383202	26	102	-1
3	136096502	136096594	ENSE00002394218	CCDS3090.1	ENST00000383202	23	93	-1
3	136117591	136117671	ENSE00002380739	CCDS3090.1	ENST00000383202	22	81	-1
3	136141610	136141699	ENSE00002347632	CCDS3090.1	ENST00000383202	18	90	-1
3	136141794	136141886	ENSE00002412581	CCDS3090.1	ENST00000383202	17	93	-1
3	136192381	136192479	ENSE00002429039	CCDS3090.1	ENST00000383202	11	99	-1
3	137805803	137805865	ENSE00002361497	CCDS3096.1	ENST00000327532	7	63	-1
3	137882620	137882700	ENSE00002392319	CCDS33863.1	ENST00000260803	6	81	-1
3	137947760	137947852	ENSE00000525807	"CCDS3098.1,CCDS3098.1"	"ENST00000471453,ENST00000358441"	"7,7"	93	1
3	137953876	137953956	ENSE00000778741	"CCDS3098.1,CCDS3098.1"	"ENST00000358441,ENST00000471453"	"8,8"	81	1
3	138024846	138024938	ENSE00001238029	"CCDS3099.1,CCDS3099.1,CCDS3099.1"	"ENST00000383180,ENST00000536478,ENST00000317876"	"9,7,6"	93	-1
3	138036990	138037061	ENSE00002353957	"CCDS3099.1,CCDS3099.1,CCDS3099.1"	"ENST00000317876,ENST00000383180,ENST00000536478"	"3,6,4"	72	-1
3	138170890	138170931	ENSE00002364629	CCDS3101.2	ENST00000389567	2	42	1
3	138178787	138178876	ENSE00002387198	CCDS3101.2	ENST00000389567	6	90	1
3	138186947	138187036	ENSE00002427894	CCDS3101.2	ENST00000389567	12	90	1
3	138187497	138187559	ENSE00002337759	CCDS3101.2	ENST00000389567	13	63	1
3	138187661	138187723	ENSE00002375844	CCDS3101.2	ENST00000389567	14	63	1
3	138188278	138188346	ENSE00002413894	CCDS3101.2	ENST00000389567	15	69	1
3	138188902	138188988	ENSE00002364383	CCDS3101.2	ENST00000389567	16	87	1
3	138423285	138423335	ENSE00002336714	"CCDS3104.1,CCDS3104.1"	"ENST00000289153,ENST00000477593"	"10,11"	51	-1
3	138452203	138452280	ENSE00002352356	"CCDS3104.1,CCDS3104.1"	"ENST00000289153,ENST00000477593"	"6,7"	78	-1
3	139069819	139069902	ENSE00002403010	"CCDS3107.1,CCDS3107.1"	"ENST00000495075,ENST00000310776"	"7,5"	84	1
3	139077042	139077113	ENSE00001311819	CCDS3108.1	ENST00000333188	21	72	-1
3	139077586	139077654	ENSE00001297520	CCDS3108.1	ENST00000333188	20	69	-1
3	139098222	139098308	ENSE00002325695	CCDS3108.1	ENST00000333188	3	87	-1
3	139173571	139173672	ENSE00000778975	CCDS3109.1	ENST00000232217	3	102	-1
3	139237263	139237364	ENSE00000778986	CCDS3110.2	ENST00000232219	3	102	-1
3	141291989	141292063	ENSE00001023313	CCDS3117.1	ENST00000286364	13	75	1
3	141299210	141299293	ENSE00002350894	CCDS3117.1	ENST00000286364	16	84	1
3	141299942	141300019	ENSE00002361218	CCDS3117.1	ENST00000286364	17	78	1
3	141462351	141462398	ENSE00002410498	CCDS43158.1	ENST00000393000	2	48	1
3	141634812	141634862	ENSE00002396457	CCDS3121.1	ENST00000286371	5	51	1
3	141640819	141640905	ENSE00002367507	CCDS3121.1	ENST00000286371	6	87	1
3	141688915	141688983	ENSE00002349453	"CCDS43159.1,CCDS43159.1,CCDS43159.1,CCDS43159.1"	"ENST00000499676,ENST00000467072,ENST00000486111,ENST00000310282"	"9,10,7,6"	69	-1
3	142074243	142074338	ENSE00000779145	CCDS3123.1	ENST00000264951	32	96	-1
3	142084152	142084208	ENSE00002383651	CCDS3123.1	ENST00000264951	28	57	-1
3	142098924	142099022	ENSE00002344578	CCDS3123.1	ENST00000264951	23	99	-1
3	142122516	142122614	ENSE00002372558	CCDS3123.1	ENST00000264951	18	99	-1
3	142261507	142261599	ENSE00001229397	CCDS3124.1	ENST00000350721	17	93	-1
3	142405126	142405218	ENSE00001077566	"CCDS3125.1,CCDS3125.1,CCDS3125.1"	"ENST00000497002,ENST00000457734,ENST00000337777"	"9,9,9"	93	1
3	142729657	142729701	ENSE00002385324	"CCDS46928.1,CCDS46928.1"	"ENST00000319822,ENST00000473835"	"2,3"	45	1
3	142733153	142733251	ENSE00002374183	"CCDS46928.1,CCDS46928.1"	"ENST00000319822,ENST00000473835"	"4,5"	99	1
3	143515668	143515745	ENSE00002357627	CCDS33872.1	ENST00000316549	3	78	-1
3	145790348	145790452	ENSE00001008026	"CCDS3132.1,CCDS3131.1"	"ENST00000282903,ENST00000360060"	"17,16"	105	-1
3	145791074	145791139	ENSE00001008033	"CCDS3131.1,CCDS3132.1"	"ENST00000360060,ENST00000282903"	"15,16"	66	-1
3	145795649	145795711	ENSE00001339129	CCDS3132.1	ENST00000282903	14	63	-1
3	145809587	145809688	ENSE00001008044	"CCDS3132.1,CCDS3131.1"	"ENST00000282903,ENST00000360060"	"8,8"	102	-1
3	148558661	148558762	ENSE00002337300	"CCDS33874.1,CCDS33874.1"	"ENST00000491148,ENST00000282957"	"6,5"	102	1
3	148559610	148559711	ENSE00002399780	"CCDS33874.1,CCDS33874.1"	"ENST00000491148,ENST00000282957"	"7,6"	102	1
3	148596434	148596535	ENSE00001077938	CCDS3138.1	ENST00000296046	5	102	1
3	148597575	148597676	ENSE00001077930	CCDS3138.1	ENST00000296046	6	102	1
3	148744239	148744289	ENSE00001077952	CCDS3139.1	ENST00000345003	7	51	1
3	148752705	148752785	ENSE00001077967	"CCDS33875.1,CCDS33875.1,CCDS33875.1"	"ENST00000494055,ENST00000310053,ENST00000392912"	"24,24,24"	81	-1
3	148786027	148786122	ENSE00000484047	"CCDS33875.1,CCDS33875.1,CCDS33875.1"	"ENST00000392912,ENST00000494055,ENST00000310053"	"8,8,8"	96	-1
3	148789370	148789444	ENSE00000779495	"CCDS33875.1,CCDS33875.1,CCDS33875.1"	"ENST00000310053,ENST00000392912,ENST00000494055"	"6,6,6"	75	-1
3	148881629	148881736	ENSE00001077982	CCDS3140.1	ENST00000296051	14	108	1
3	149048117	149048206	ENSE00002328300	"CCDS3142.1,CCDS3142.1"	"ENST00000296059,ENST00000470080"	"3,2"	90	-1
3	149093467	149093556	ENSE00001135802	CCDS3143.1	ENST00000305366	2	90	-1
3	149193610	149193699	ENSE00001209501	CCDS46932.1	ENST00000305354	2	90	1
3	149570303	149570383	ENSE00002345276	"CCDS3146.1,CCDS3146.1"	"ENST00000392894,ENST00000344229"	"3,4"	81	1
3	150300987	150301052	ENSE00002355620	CCDS46935.1	ENST00000460851	13	66	1
3	150400005	150400103	ENSE00001076893	CCDS3151.2	ENST00000295910	7	99	-1
3	150834125	150834229	ENSE00002378033	CCDS33876.1	ENST00000474524	2	105	1
3	151094588	151094662	ENSE00000967756	CCDS33876.1	ENST00000474524	27	75	1
3	151100444	151100533	ENSE00001076964	CCDS33876.1	ENST00000474524	31	90	1
3	151127031	151127120	ENSE00000967767	CCDS33876.1	ENST00000474524	38	90	1
3	152164493	152164546	ENSE00001006099	"CCDS3165.1,CCDS3165.1"	"ENST00000463374,ENST00000282486"	"5,6"	54	1
3	153867178	153867234	ENSE00001006132	"CCDS46938.1,CCDS46938.1"	"ENST00000356448,ENST00000465093"	"5,5"	57	1
3	153912433	153912507	ENSE00000934028	"CCDS46938.1,CCDS46938.1"	"ENST00000465093,ENST00000356448"	"9,9"	75	1
3	153935658	153935747	ENSE00000934029	"CCDS46938.1,CCDS46938.1"	"ENST00000465093,ENST00000356448"	"10,10"	90	1
3	154000977	154001060	ENSE00001224560	CCDS3171.1	ENST00000496811	20	84	-1
3	154002372	154002458	ENSE00001224568	CCDS3171.1	ENST00000496811	19	87	-1
3	154006655	154006753	ENSE00002377461	CCDS3171.1	ENST00000496811	17	99	-1
3	154029425	154029463	ENSE00001224688	CCDS3171.1	ENST00000496811	4	39	-1
3	154836535	154836600	ENSE00000934035	"CCDS3172.1,CCDS3172.1,CCDS3172.1,CCDS3172.1,CCDS3172.1"	"ENST00000493237,ENST00000492661,ENST00000360490,ENST00000460393,ENST00000462745"	"8,8,8,8,8"	66	1
3	154857980	154858081	ENSE00000934036	"CCDS3172.1,CCDS3172.1,CCDS3172.1,CCDS3172.1,CCDS3172.1"	"ENST00000493237,ENST00000492661,ENST00000360490,ENST00000460393,ENST00000462745"	"10,10,10,10,10"	102	1
3	154862148	154862246	ENSE00000934040	"CCDS3172.1,CCDS3172.1,CCDS3172.1,CCDS3172.1,CCDS3172.1"	"ENST00000460393,ENST00000462745,ENST00000493237,ENST00000492661,ENST00000360490"	"14,14,14,14,14"	99	1
3	154864933	154865013	ENSE00000934041	"CCDS3172.1,CCDS3172.1,CCDS3172.1,CCDS3172.1,CCDS3172.1"	"ENST00000462745,ENST00000493237,ENST00000492661,ENST00000360490,ENST00000460393"	"15,15,15,15,15"	81	1
3	154886521	154886586	ENSE00000779815	"CCDS3172.1,CCDS3172.1,CCDS3172.1,CCDS3172.1,CCDS3172.1"	"ENST00000493237,ENST00000492661,ENST00000360490,ENST00000460393,ENST00000462745"	"20,20,20,20,20"	66	1
3	154889906	154890001	ENSE00000779814	"CCDS3172.1,CCDS3172.1,CCDS3172.1,CCDS3172.1,CCDS3172.1"	"ENST00000493237,ENST00000492661,ENST00000360490,ENST00000460393,ENST00000462745"	"21,21,21,21,21"	96	1
3	155203936	155203995	ENSE00000934043	"CCDS46940.1,CCDS46939.1"	"ENST00000447496,ENST00000340059"	"21,21"	60	-1
3	155222344	155222415	ENSE00001700106	"CCDS46939.1,CCDS33881.1,CCDS33881.1,CCDS46940.1,CCDS33881.1"	"ENST00000340059,ENST00000334686,ENST00000460012,ENST00000447496,ENST00000414191"	"12,12,13,12,12"	72	-1
3	155241686	155241793	ENSE00001734473	"CCDS33881.1,CCDS46939.1,CCDS33881.1,CCDS33881.1,CCDS46940.1"	"ENST00000414191,ENST00000340059,ENST00000334686,ENST00000460012,ENST00000447496"	"10,10,10,11,10"	108	-1
3	155588660	155588686	ENSE00002313559	CCDS46941.1	ENST00000541628	2	27	1
3	156867854	156867958	ENSE00002388232	CCDS3178.1	ENST00000295926	7	105	-1
3	156877194	156877268	ENSE00002400330	CCDS3178.1	ENST00000295926	2	75	-1
3	158314651	158314734	ENSE00002334379	"CCDS3182.1,CCDS46945.1,CCDS46945.1,CCDS46945.1"	"ENST00000355893,ENST00000359117,ENST00000484955,ENST00000482628"	"3,3,4,4"	84	1
3	158378663	158378764	ENSE00002378264	CCDS33885.1	ENST00000486715	10	102	1
3	158380417	158380473	ENSE00002382418	CCDS33885.1	ENST00000486715	11	57	1
3	158384801	158384863	ENSE00000779944	CCDS3183.1	ENST00000264265	5	63	-1
3	158388746	158388808	ENSE00000453467	CCDS3183.1	ENST00000264265	2	63	-1
3	158408928	158408981	ENSE00002389123	CCDS33885.1	ENST00000486715	17	54	1
3	158415697	158415759	ENSE00001192534	CCDS3184.1	ENST00000237696	5	63	-1
3	158431586	158431648	ENSE00000801676	CCDS3184.1	ENST00000237696	2	63	-1
3	159711238	159711279	ENSE00001176445	CCDS3187.1	ENST00000305579	4	42	1
3	159711355	159711396	ENSE00001176433	CCDS3187.1	ENST00000305579	5	42	1
3	159995369	159995458	ENSE00002329561	CCDS3188.1	ENST00000326448	17	90	-1
3	160075277	160075366	ENSE00002332903	CCDS3188.1	ENST00000326448	7	90	-1
3	160227588	160227659	ENSE00001076137	CCDS3191.1	ENST00000334256	14	72	-1
3	160231865	160231969	ENSE00001076133	CCDS3191.1	ENST00000334256	13	105	-1
3	160243588	160243632	ENSE00000968157	CCDS3191.1	ENST00000334256	10	45	-1
3	160253449	160253478	ENSE00000968151	CCDS3191.1	ENST00000334256	4	30	-1
3	160253596	160253685	ENSE00000968150	CCDS3191.1	ENST00000334256	3	90	-1
3	160254584	160254628	ENSE00000968149	CCDS3191.1	ENST00000334256	2	45	-1
3	160951187	160951267	ENSE00002411821	"CCDS3194.1,CCDS3194.1"	"ENST00000460469,ENST00000351193"	"4,5"	81	1
3	164709965	164710021	ENSE00000999838	CCDS3196.1	ENST00000264382	43	57	-1
3	164730768	164730830	ENSE00001074439	CCDS3196.1	ENST00000264382	34	63	-1
3	164756866	164756922	ENSE00001340406	CCDS3196.1	ENST00000264382	20	57	-1
3	167068208	167068303	ENSE00001695085	"CCDS3199.2,CCDS3199.2"	"ENST00000392767,ENST00000392766"	"6,9"	96	-1
3	167422630	167422683	ENSE00002332792	"CCDS3202.1,CCDS3202.1,CCDS3202.1,CCDS3202.1,CCDS3202.1"	"ENST00000470131,ENST00000461494,ENST00000473645,ENST00000392750,ENST00000497056"	"4,3,4,4,3"	54	-1
3	167728531	167728611	ENSE00001204601	CCDS3204.1	ENST00000470487	15	81	-1
3	167742314	167742382	ENSE00001204604	CCDS3204.1	ENST00000470487	14	69	-1
3	167758574	167758657	ENSE00001204630	CCDS3204.1	ENST00000470487	7	84	-1
3	167762616	167762669	ENSE00002402161	CCDS3204.1	ENST00000470487	4	54	-1
3	168825714	168825740	ENSE00002077167	"CCDS3205.1,CCDS3205.1"	"ENST00000392736,ENST00000468789"	"9,9"	27	-1
3	169524636	169524719	ENSE00002424088	CCDS3208.1	ENST00000316515	5	84	-1
3	169700949	169701041	ENSE00002330208	"CCDS3210.1,CCDS3210.1"	"ENST00000337002,ENST00000480708"	"5,5"	93	1
3	169863211	169863309	ENSE00002327016	CCDS46952.1	ENST00000495893	6	99	-1
3	169889161	169889238	ENSE00002334288	CCDS46952.1	ENST00000495893	4	78	-1
3	170015092	170015181	ENSE00002396798	CCDS3212.2	ENST00000295797	16	90	1
3	170586087	170586179	ENSE00001076217	CCDS46955.1	ENST00000295830	2	93	-1
3	170624778	170624882	ENSE00001076173	CCDS3214.1	ENST00000295822	3	105	-1
3	170716854	170716955	ENSE00002351798	CCDS3215.1	ENST00000314251	9	102	-1
3	170720365	170720469	ENSE00002336955	CCDS3215.1	ENST00000314251	8	105	-1
3	170736320	170736412	ENSE00002428804	CCDS3215.1	ENST00000314251	2	93	-1
3	170824972	170824995	ENSE00001689233	CCDS46956.1	ENST00000436636	21	24	-1
3	170857259	170857345	ENSE00002372346	CCDS46956.1	ENST00000436636	14	87	-1
3	170945954	170946010	ENSE00002333835	CCDS46956.1	ENST00000436636	3	57	-1
3	171087409	171087474	ENSE00001212557	CCDS46956.1	ENST00000436636	2	66	-1
3	171451234	171451299	ENSE00002385950	"CCDS46957.1,CCDS3216.1"	"ENST00000356327,ENST00000351298"	"6,6"	66	-1
3	171569772	171569831	ENSE00001338950	CCDS46958.1	ENST00000334567	2	60	1
3	172028618	172028671	ENSE00002396743	"CCDS3217.1,CCDS3217.1,CCDS3217.1"	"ENST00000416957,ENST00000415807,ENST00000336824"	"11,11,11"	54	1
3	172050879	172050965	ENSE00002390471	"CCDS3217.1,CCDS3217.1,CCDS3217.1"	"ENST00000416957,ENST00000415807,ENST00000336824"	"14,14,14"	87	1
3	172476770	172476859	ENSE00000826253	"CCDS3220.1,CCDS3220.1"	"ENST00000232458,ENST00000441497"	"5,4"	90	1
3	172477946	172478053	ENSE00000826252	"CCDS3220.1,CCDS3220.1"	"ENST00000441497,ENST00000232458"	"5,6"	108	1
3	172480700	172480762	ENSE00000780534	"CCDS3220.1,CCDS3220.1"	"ENST00000441497,ENST00000232458"	"9,10"	63	1
3	172499953	172500021	ENSE00001151898	"CCDS3220.1,CCDS3220.1"	"ENST00000232458,ENST00000441497"	"14,13"	69	1
3	172533394	172533501	ENSE00002419329	"CCDS3220.1,CCDS3220.1"	"ENST00000232458,ENST00000441497"	"22,21"	108	1
3	172631451	172631534	ENSE00001151816	CCDS3221.1	ENST00000351008	10	84	-1
3	175345079	175345174	ENSE00002388498	CCDS46960.1	ENST00000454872	11	96	1
3	176744161	176744262	ENSE00001399748	"CCDS46961.1,CCDS46961.1"	"ENST00000457928,ENST00000430069"	"15,15"	102	-1
3	176755886	176755960	ENSE00000780555	"CCDS46961.1,CCDS46961.1"	"ENST00000457928,ENST00000430069"	"12,12"	75	-1
3	179082906	179083013	ENSE00000826319	"CCDS3228.1,CCDS3228.1"	"ENST00000471841,ENST00000263969"	"7,6"	108	1
3	179095132	179095236	ENSE00002385193	"CCDS3228.1,CCDS3228.1"	"ENST00000471841,ENST00000263969"	"12,11"	105	1
3	179138677	179138715	ENSE00002308335	"CCDS3230.1,CCDS3230.1"	"ENST00000232564,ENST00000468623"	"3,3"	39	-1
3	179294612	179294701	ENSE00002426423	"CCDS3231.1,CCDS43174.1,CCDS43174.1"	"ENST00000429709,ENST00000450518,ENST00000392662"	"8,8,8"	90	1
3	179298928	179299008	ENSE00000924279	"CCDS3231.1,CCDS43174.1,CCDS43174.1"	"ENST00000429709,ENST00000450518,ENST00000392662"	"11,11,11"	81	1
3	179301141	179301236	ENSE00002331454	"CCDS43174.1,CCDS43174.1,CCDS3231.1"	"ENST00000450518,ENST00000392662,ENST00000429709"	"12,12,12"	96	1
3	179304334	179304420	ENSE00000924281	"CCDS43174.1,CCDS3231.1,CCDS43174.1"	"ENST00000392662,ENST00000429709,ENST00000450518"	"13,13,13"	87	1
3	179576850	179576945	ENSE00000780765	CCDS3236.1	ENST00000467460	8	96	-1
3	179615930	179616034	ENSE00002354701	CCDS3236.1	ENST00000467460	3	105	-1
3	179689382	179689453	ENSE00002350293	CCDS3236.1	ENST00000467460	2	72	-1
3	180377465	180377557	ENSE00001077708	CCDS46964.1	ENST00000442201	5	93	-1
3	180665653	180665724	ENSE00002343552	"CCDS3238.1,CCDS46965.1"	"ENST00000357559,ENST00000445140"	"4,4"	72	1
3	180679256	180679342	ENSE00002325894	"CCDS46965.1,CCDS33894.1,CCDS3238.1"	"ENST00000445140,ENST00000305586,ENST00000357559"	"11,12,11"	87	1
3	182545908	182545997	ENSE00001621458	CCDS33896.1	ENST00000323116	3	90	1
3	182547460	182547540	ENSE00000412284	CCDS33896.1	ENST00000323116	4	81	1
3	182553823	182553930	ENSE00002327868	CCDS33896.1	ENST00000323116	5	108	1
3	182603739	182603798	ENSE00002404717	CCDS33896.1	ENST00000323116	23	60	1
3	182614488	182614553	ENSE00002373521	CCDS33896.1	ENST00000323116	26	66	1
3	182735054	182735125	ENSE00002385894	CCDS3241.1	ENST00000265594	18	72	-1
3	182737918	182738025	ENSE00002385360	CCDS3241.1	ENST00000265594	17	108	-1
3	182804481	182804576	ENSE00002380598	CCDS3241.1	ENST00000265594	4	96	-1
3	182923910	182924002	ENSE00002383234	CCDS3243.1	ENST00000328913	24	93	-1
3	182937644	182937712	ENSE00002382185	CCDS3243.1	ENST00000328913	21	69	-1
3	182941134	182941226	ENSE00002369643	CCDS3243.1	ENST00000328913	20	93	-1
3	182941886	182941978	ENSE00002294725	CCDS3243.1	ENST00000328913	19	93	-1
3	183436288	183436380	ENSE00000968683	CCDS43175.1	ENST00000305135	4	93	1
3	183465460	183465504	ENSE00001180988	CCDS43175.1	ENST00000305135	9	45	1
3	183479295	183479402	ENSE00001180964	CCDS43175.1	ENST00000305135	14	108	1
3	183525818	183525892	ENSE00002386483	CCDS43175.1	ENST00000305135	29	75	1
3	183551512	183551613	ENSE00002386651	"CCDS3248.1,CCDS33897.1"	"ENST00000317096,ENST00000311101"	"8,7"	102	-1
3	183663638	183663727	ENSE00002356095	CCDS43176.1	ENST00000334444	24	90	-1
3	183685483	183685554	ENSE00002398934	CCDS43176.1	ENST00000334444	12	72	-1
3	183695305	183695412	ENSE00001079263	CCDS43176.1	ENST00000334444	10	108	-1
3	183749530	183749595	ENSE00001746102	CCDS46966.1	ENST00000428798	1	66	1
3	183752966	183753010	ENSE00001786430	CCDS46966.1	ENST00000428798	2	45	1
3	183773100	183773144	ENSE00001238682	CCDS3250.1	ENST00000318351	3	45	1
3	183819273	183819317	ENSE00001338217	CCDS3251.1	ENST00000335304	2	45	1
3	183855954	183856034	ENSE00002404072	CCDS3252.1	ENST00000273783	5	81	1
3	183857868	183857945	ENSE00002365258	CCDS3252.1	ENST00000273783	6	78	1
3	183994269	183994355	ENSE00002427488	CCDS46969.1	ENST00000404464	2	87	1
3	183996280	183996345	ENSE00002337655	"CCDS33899.1,CCDS46969.1,CCDS43179.1,CCDS3256.2"	"ENST00000359140,ENST00000404464,ENST00000357474,ENST00000402825"	"6,7,7,7"	66	1
3	184007225	184007323	ENSE00002419468	"CCDS3256.2,CCDS33899.1,CCDS46969.1,CCDS43179.1"	"ENST00000402825,ENST00000359140,ENST00000404464,ENST00000357474"	"12,11,12,12"	99	1
3	184007429	184007506	ENSE00002403452	"CCDS3256.2,CCDS33899.1,CCDS46969.1,CCDS43179.1"	"ENST00000402825,ENST00000359140,ENST00000404464,ENST00000357474"	"13,12,13,13"	78	1
3	184009132	184009227	ENSE00000969184	"CCDS3256.2,CCDS33899.1,CCDS46969.1,CCDS43179.1"	"ENST00000402825,ENST00000359140,ENST00000404464,ENST00000357474"	"18,17,18,18"	96	1
3	184017639	184017695	ENSE00002353832	CCDS3258.1	ENST00000310118	2	57	1
3	184024539	184024622	ENSE00002411516	CCDS3258.1	ENST00000310118	16	84	1
3	184033920	184034006	ENSE00002215687	"CCDS3259.1,CCDS3259.1"	"ENST00000346169,ENST00000319274"	"4,3"	87	1
3	184038418	184038510	ENSE00002426360	"CCDS3260.1,CCDS3259.1,CCDS3261.1,CCDS3259.1"	"ENST00000392537,ENST00000319274,ENST00000350481,ENST00000346169"	"5,7,4,8"	93	1
3	184043057	184043161	ENSE00002389337	"CCDS3260.1,CCDS3259.1,CCDS46970.1,CCDS3261.1,CCDS3259.1"	"ENST00000392537,ENST00000319274,ENST00000435046,ENST00000350481,ENST00000346169"	"16,18,12,15,19"	105	1
3	184049054	184049152	ENSE00002402602	"CCDS3259.1,CCDS46970.1,CCDS3261.1,CCDS3259.1,CCDS3260.1"	"ENST00000319274,ENST00000435046,ENST00000350481,ENST00000346169,ENST00000392537"	"28,22,25,29,26"	99	1
3	184064723	184064809	ENSE00002400096	CCDS3263.1	ENST00000265593	23	87	-1
3	184069801	184069905	ENSE00002360653	CCDS3263.1	ENST00000265593	22	105	-1
3	184070081	184070119	ENSE00002357181	CCDS3263.1	ENST00000265593	21	39	-1
3	184070231	184070284	ENSE00002324812	CCDS3263.1	ENST00000265593	20	54	-1
3	184075567	184075644	ENSE00002424168	CCDS3263.1	ENST00000265593	6	78	-1
3	184093303	184093389	ENSE00000781177	CCDS3265.1	ENST00000204615	4	87	-1
3	184543951	184544019	ENSE00002332913	"CCDS46972.1,CCDS46971.1"	"ENST00000436792,ENST00000437079"	"3,3"	69	1
3	184556502	184556534	ENSE00002404728	"CCDS46971.1,CCDS46972.1"	"ENST00000437079,ENST00000436792"	"6,6"	33	1
3	184567724	184567810	ENSE00002393345	"CCDS46971.1,CCDS46972.1"	"ENST00000437079,ENST00000436792"	"10,9"	87	1
3	184571902	184571961	ENSE00002388392	"CCDS46972.1,CCDS46971.1"	"ENST00000436792,ENST00000437079"	"12,13"	60	1
3	184573499	184573606	ENSE00002166846	"CCDS46972.1,CCDS46971.1"	"ENST00000436792,ENST00000437079"	"13,14"	108	1
3	184577773	184577853	ENSE00002328690	"CCDS46971.1,CCDS46972.1"	"ENST00000437079,ENST00000436792"	"15,14"	81	1
3	184584664	184584738	ENSE00002359716	"CCDS46971.1,CCDS46972.1"	"ENST00000437079,ENST00000436792"	"17,16"	75	1
3	184585812	184585847	ENSE00002188800	"CCDS46971.1,CCDS46972.1"	"ENST00000437079,ENST00000436792"	"18,17"	36	1
3	184588504	184588593	ENSE00002143812	"CCDS46972.1,CCDS46971.1"	"ENST00000436792,ENST00000437079"	"20,21"	90	1
3	184616353	184616442	ENSE00002331194	"CCDS46972.1,CCDS46971.1"	"ENST00000436792,ENST00000437079"	"23,24"	90	1
3	184637915	184637986	ENSE00002331820	"CCDS46971.1,CCDS46972.1"	"ENST00000437079,ENST00000436792"	"29,28"	72	1
3	184644382	184644438	ENSE00002341123	"CCDS46971.1,CCDS46972.1"	"ENST00000437079,ENST00000436792"	"31,30"	57	1
3	184648258	184648356	ENSE00002376872	"CCDS46971.1,CCDS46972.1"	"ENST00000437079,ENST00000436792"	"34,33"	99	1
3	184654034	184654123	ENSE00002421231	"CCDS46972.1,CCDS46971.1"	"ENST00000436792,ENST00000437079"	"34,35"	90	1
